move_id,event_id,move_type,cargo_type,yard_slot
M5728,E9,DSC,IMP,32
M5729,E9,LDS,TRI,13
M5730,E9,DSC,EXP,32
M5731,E9,TSS,TRI,18
M5732,E9,DSC,IMP,20
M5733,E9,LDS,TRI,11
M5734,E9,LDS,TRI,33
M5735,E9,DSC,TRI,23
M5736,E9,DSC,EXP,34
M5737,E9,DSC,TRI,20
M5738,E9,DSC,EXP,2
M5739,E9,LDS,TRX,36
M5740,E9,TSS,TRX,22
M5741,E9,DSC,IMP,6
M5742,E9,TSM,EXP,20
M5743,E9,DSC,EXP,37
M5744,E9,TSS,TRI,22
M5745,E9,LDS,IMP,13
M5746,E9,DSC,TRX,18
M5747,E9,LDS,EXP,35
M5748,E9,TSS,EXP,8
M5749,E9,LDS,TRI,16
M5750,E9,TSS,EXP,4
M5751,E9,TSM,EXP,15
M5752,E9,DSC,EXP,6
M5753,E9,LDS,TRI,19
M5754,E9,DSC,TRX,14
M5755,E9,TSS,TRI,3
M5756,E9,LDS,IMP,35
M5757,E9,DSC,TRX,4
M5758,E9,DSC,TRX,28
M5759,E9,LDS,TRI,27
M5760,E9,DSC,TRI,8
M5761,E9,LDS,TRI,17
M5762,E9,LDS,TRI,4
M5763,E9,RHL,TRI,20
M5764,E9,LDS,IMP,27
M5765,E9,DSC,IMP,30
M5766,E9,TSM,IMP,18
M5767,E9,TSM,TRI,30
M5768,E9,LDS,EXP,32
M5769,E9,LDS,EXP,5
M5770,E9,DSC,EXP,3
M5771,E9,RHL,EXP,24
M5772,E9,LDS,TRX,13
M5773,E9,DSC,EXP,31
M5774,E9,LDS,IMP,31
M5775,E9,DSC,TRX,19
M5776,E9,DSC,TRI,31
M5777,E9,DSC,TRI,35
M5778,E9,DSC,EXP,4
M5779,E9,LDS,TRX,22
M5780,E9,LDS,IMP,4
M5781,E9,LDS,TRX,35
M5782,E9,TSM,TRI,15
M5783,E9,DSC,IMP,7
M5784,E9,DSC,IMP,38
M5785,E9,LDS,EXP,14
M5786,E9,DSC,EXP,20
M5787,E9,DSC,EXP,27
M5788,E9,DSC,IMP,4
M5789,E9,DSC,EXP,38
M5790,E9,LDS,TRX,29
M5791,E9,LDS,EXP,38
M5792,E9,TSS,TRX,22
M5793,E9,TSS,TRI,18
M5794,E9,LDS,IMP,4
M5795,E9,LDS,TRX,13
M5796,E9,LDS,TRI,42
M5797,E9,DSC,TRX,35
M5798,E9,LDS,EXP,16
M5799,E9,LDS,IMP,10
M5800,E9,DSC,TRX,42
M5801,E9,RHL,EXP,3
M5802,E9,LDS,IMP,27
M5803,E9,DSC,TRX,12
M5804,E9,LDS,EXP,21
M5805,E9,LDS,TRI,38
M5806,E9,DSC,TRX,4
M5807,E9,LDS,TRX,22
M5808,E9,DSC,TRX,7
M5809,E9,TSS,TRI,19
M5810,E9,DSC,TRX,35
M5811,E9,DSC,IMP,5
M5812,E9,LDS,EXP,3
M5813,E9,TSS,TRX,32
M5814,E9,DSC,TRI,20
M5815,E9,DSC,TRX,36
M5816,E9,LDS,TRX,37
M5817,E9,LDS,EXP,16
M5818,E9,LDS,TRI,31
M5819,E10,LDS,TRI,15
M5820,E10,DSC,EXP,8
M5821,E10,DSC,TRX,5
M5822,E10,DSC,EXP,14
M5823,E10,LDS,EXP,27
M5824,E10,TSM,TRX,5
M5825,E10,RHL,EXP,3
M5826,E10,DSC,EXP,35
M5827,E10,LDS,IMP,1
M5828,E10,LDS,TRI,20
M5829,E10,LDS,TRX,6
M5830,E10,TSM,TRX,6
M5831,E10,LDS,EXP,40
M5832,E10,LDS,TRX,39
M5833,E10,DSC,TRI,13
M5834,E10,DSC,EXP,5
M5835,E10,TSS,TRI,25
M5836,E10,TSS,TRX,21
M5837,E10,DSC,TRI,35
M5838,E10,LDS,TRI,17
M5839,E10,TSS,EXP,37
M5840,E10,DSC,EXP,13
M5841,E10,DSC,TRX,24
M5842,E10,LDS,TRI,16
M5843,E10,DSC,EXP,41
M5844,E10,DSC,TRX,12
M5845,E10,DSC,EXP,22
M5846,E10,LDS,EXP,33
M5847,E10,TSM,TRX,20
M5848,E10,TSS,TRX,12
M5849,E10,DSC,TRX,39
M5850,E10,DSC,EXP,14
M5851,E10,TSM,EXP,19
M5852,E10,DSC,EXP,37
M5853,E10,LDS,TRX,27
M5854,E10,DSC,TRI,11
M5855,E10,LDS,EXP,10
M5856,E10,LDS,EXP,2
M5857,E10,DSC,EXP,25
M5858,E10,LDS,TRI,26
M5859,E10,LDS,TRI,41
M5860,E10,TSS,EXP,42
M5861,E10,DSC,IMP,37
M5862,E10,TSS,TRX,4
M5863,E10,DSC,IMP,29
M5864,E10,LDS,IMP,42
M5865,E10,TSM,IMP,35
M5866,E10,DSC,TRX,37
M5867,E10,LDS,EXP,1
M5868,E10,LDS,IMP,10
M5869,E10,LDS,EXP,37
M5870,E10,TSS,TRI,15
M5871,E10,LDS,IMP,10
M5872,E10,LDS,TRX,28
M5873,E10,DSC,IMP,4
M5874,E10,DSC,TRX,33
M5875,E10,LDS,TRI,6
M5876,E10,DSC,TRX,2
M5877,E10,LDS,EXP,38
M5878,E10,LDS,IMP,7
M5879,E10,DSC,EXP,38
M5880,E10,TSS,IMP,10
M5881,E10,LDS,EXP,10
M5882,E10,LDS,EXP,21
M5883,E10,LDS,TRX,22
M5884,E10,LDS,IMP,37
M5885,E10,LDS,EXP,40
M5886,E10,TSS,TRX,40
M5887,E10,LDS,TRX,12
M5888,E10,LDS,IMP,29
M5889,E10,DSC,EXP,16
M5890,E10,RHL,TRX,33
M5891,E10,RHL,EXP,3
M5892,E10,DSC,TRI,15
M5893,E10,RHL,TRI,26
M5894,E10,DSC,EXP,36
M5895,E10,LDS,IMP,37
M5896,E10,DSC,TRI,9
M5897,E10,LDS,TRX,11
M5898,E10,RHL,IMP,26
M5899,E10,LDS,EXP,7
M5900,E10,DSC,EXP,16
M5901,E10,LDS,TRX,16
M5902,E10,DSC,TRX,23
M5903,E10,DSC,IMP,41
M5904,E10,LDS,EXP,31
M5905,E10,TSM,EXP,23
M5906,E10,DSC,IMP,31
M5907,E10,LDS,TRI,8
M5908,E10,DSC,EXP,12
M5909,E10,DSC,EXP,39
M5910,E10,DSC,TRI,10
M5911,E10,LDS,IMP,39
M5912,E10,DSC,IMP,24
M5913,E10,DSC,TRI,41
M5914,E10,TSM,IMP,17
M5915,E10,DSC,TRI,29
M5916,E10,DSC,TRX,32
M5917,E10,LDS,TRI,35
M5918,E10,DSC,TRX,36
M5919,E10,DSC,TRI,39
M5920,E10,DSC,TRX,17
M5921,E10,DSC,EXP,35
M5922,E10,LDS,TRX,19
M5923,E10,TSM,TRI,38
M5924,E10,DSC,TRX,41
M5925,E10,RHL,IMP,29
M5926,E10,TSS,TRI,11
M5927,E10,LDS,EXP,1
M5928,E10,DSC,TRX,36
M5929,E10,LDS,TRI,6
M5930,E10,RHL,TRX,35
M5931,E10,LDS,TRX,13
M5932,E10,DSC,TRI,30
M5933,E10,TSS,EXP,42
M5934,E10,DSC,IMP,40
M5935,E10,LDS,IMP,5
M5936,E10,LDS,EXP,8
M5937,E10,DSC,TRX,35
M5938,E10,DSC,TRI,14
M5939,E10,DSC,TRX,11
M5940,E10,DSC,TRX,30
M5941,E10,DSC,IMP,3
M5942,E10,LDS,EXP,33
M5943,E10,LDS,EXP,9
M5944,E10,LDS,EXP,40
M5945,E10,LDS,EXP,6
M5946,E10,RHL,EXP,17
M5947,E10,TSM,TRX,15
M5948,E10,LDS,IMP,29
M5949,E10,DSC,TRX,30
M5950,E10,LDS,IMP,2
M5951,E10,TSS,IMP,18
M5952,E10,DSC,TRX,17
M5953,E10,DSC,IMP,32
M5954,E10,LDS,EXP,29
M5955,E10,DSC,TRX,31
M5956,E10,TSM,TRX,10
M5957,E10,LDS,EXP,7
M5958,E10,DSC,IMP,5
M5959,E10,DSC,TRI,27
M5960,E10,LDS,TRI,14
M5961,E10,LDS,IMP,34
M5962,E10,DSC,TRX,15
M5963,E10,LDS,IMP,27
M5964,E10,RHL,EXP,8
M5965,E10,DSC,IMP,20
M5966,E10,TSM,TRI,35
M5967,E10,TSS,EXP,8
M5968,E10,LDS,TRX,15
M5969,E10,TSS,EXP,2
M5970,E10,LDS,TRX,13
M5971,E10,LDS,IMP,10
M5972,E10,TSS,TRX,21
M5973,E10,DSC,TRX,15
M5974,E10,DSC,TRI,25
M5975,E10,DSC,EXP,38
M5976,E10,RHL,TRX,28
M5977,E10,LDS,TRI,12
M5978,E10,LDS,EXP,38
M5979,E10,DSC,IMP,1
M5980,E10,DSC,IMP,34
M5981,E10,DSC,TRI,22
M5982,E10,DSC,TRI,38
M5983,E10,LDS,EXP,11
M5984,E10,DSC,TRI,21
M5985,E10,TSS,TRI,16
M5986,E10,DSC,EXP,27
M5987,E10,LDS,TRX,19
M5988,E10,LDS,IMP,26
M5989,E10,RHL,TRX,15
M5990,E10,DSC,IMP,34
M5991,E10,DSC,EXP,39
M5992,E10,TSS,EXP,2
M5993,E10,DSC,IMP,10
M5994,E10,DSC,EXP,21
M5995,E10,DSC,IMP,24
M5996,E10,TSS,EXP,7
M5997,E10,DSC,TRX,24
M5998,E10,DSC,IMP,13
M5999,E10,TSM,TRX,24
M6000,E10,LDS,EXP,8
M6001,E10,LDS,TRX,10
M6002,E10,TSS,IMP,7
M6003,E10,TSS,TRI,2
M6004,E10,LDS,IMP,9
M6005,E10,DSC,TRX,38
M6006,E10,RHL,EXP,1
M6007,E10,DSC,EXP,30
M6008,E10,TSS,EXP,41
M6009,E10,DSC,TRX,6
M6010,E10,DSC,TRX,9
M6011,E10,TSM,IMP,13
M6012,E10,LDS,TRI,39
M6013,E10,TSS,TRI,41
M6014,E10,TSS,TRI,2
M6015,E10,LDS,IMP,37
M6016,E10,DSC,IMP,12
M6017,E10,TSS,EXP,17
M6018,E10,TSS,IMP,2
M6019,E10,DSC,IMP,15
M6020,E10,LDS,TRI,12
M6021,E10,DSC,IMP,17
M6022,E10,TSM,TRI,27
M6023,E10,LDS,IMP,12
M6024,E10,LDS,TRI,8
M6025,E10,DSC,IMP,1
M6026,E10,DSC,EXP,18
M6027,E10,LDS,IMP,22
M6028,E10,DSC,IMP,4
M6029,E10,LDS,IMP,34
M6030,E10,LDS,TRX,18
M6031,E10,DSC,TRX,38
M6032,E10,LDS,TRI,18
M6033,E10,TSS,TRX,18
M6034,E10,DSC,TRI,19
M6035,E10,LDS,TRX,20
M6036,E10,LDS,EXP,21
M6037,E10,LDS,EXP,26
M6038,E10,DSC,EXP,6
M6039,E10,DSC,TRX,36
M6040,E10,LDS,EXP,12
M6041,E10,TSS,TRX,17
M6042,E10,LDS,IMP,12
M6043,E10,DSC,TRI,6
M6044,E10,RHL,TRX,25
M6045,E10,DSC,EXP,40
M6046,E10,RHL,TRX,30
M6047,E10,DSC,IMP,16
M6048,E10,LDS,TRX,29
M6049,E10,DSC,IMP,11
M6050,E10,DSC,TRI,41
M6051,E10,RHL,TRX,2
M6052,E10,RHL,IMP,37
M6053,E10,LDS,TRI,7
M6054,E10,RHL,IMP,30
M6055,E10,LDS,EXP,10
M6056,E10,DSC,EXP,14
M6057,E10,DSC,TRI,22
M6058,E10,TSS,TRX,4
M6059,E10,DSC,EXP,27
M6060,E10,RHL,TRI,5
M6061,E10,LDS,EXP,8
M6062,E10,DSC,IMP,26
M6063,E10,LDS,TRX,2
M6064,E10,DSC,TRI,42
M6065,E10,DSC,IMP,36
M6066,E10,DSC,EXP,21
M6067,E10,TSM,TRI,37
M6068,E10,LDS,EXP,16
M6069,E10,DSC,IMP,36
M6070,E10,TSS,TRI,3
M6071,E10,DSC,EXP,29
M6072,E10,TSS,EXP,27
M6073,E10,TSS,TRI,42
M6074,E10,TSS,TRX,15
M6075,E10,DSC,TRX,28
M6076,E10,LDS,IMP,29
M6077,E10,LDS,EXP,15
M6078,E10,DSC,TRI,24
M6079,E10,DSC,TRI,39
M6080,E10,LDS,TRI,39
M6081,E10,LDS,TRI,4
M6082,E10,DSC,EXP,41
M6083,E10,LDS,TRI,40
M6084,E10,DSC,EXP,32
M6085,E10,DSC,TRI,11
M6086,E10,TSM,IMP,12
M6087,E10,DSC,IMP,32
M6088,E10,DSC,EXP,6
M6089,E10,DSC,TRI,24
M6090,E10,LDS,EXP,10
M6091,E10,TSS,IMP,3
M6092,E10,LDS,IMP,18
M6093,E10,TSM,EXP,2
M6094,E10,DSC,TRX,31
M6095,E10,LDS,TRX,38
M6096,E10,TSS,EXP,42
M6097,E10,LDS,TRX,13
M6098,E10,DSC,TRX,12
M6099,E10,TSM,TRX,10
M6100,E10,DSC,IMP,34
M6101,E10,TSS,TRI,11
M6102,E10,LDS,TRX,36
M6103,E10,TSM,IMP,22
M6104,E10,RHL,IMP,17
M6105,E10,RHL,EXP,29
M6106,E10,TSS,TRX,3
M6107,E10,DSC,IMP,14
M6108,E10,TSM,TRX,29
M6109,E10,DSC,TRI,19
M6110,E10,TSM,TRX,17
M6111,E10,DSC,IMP,12
M6112,E10,LDS,TRX,9
M6113,E10,DSC,IMP,42
M6114,E10,LDS,TRI,15
M6115,E10,DSC,EXP,26
M6116,E10,LDS,IMP,33
M6117,E10,LDS,TRI,8
M6118,E10,DSC,TRI,26
M6119,E10,LDS,TRI,21
M6120,E10,LDS,EXP,33
M6121,E10,DSC,TRX,12
M6122,E10,LDS,TRI,34
M6123,E10,TSS,IMP,40
M6124,E10,DSC,EXP,38
M6125,E10,LDS,TRX,31
M6126,E10,LDS,IMP,34
M6127,E10,LDS,IMP,34
M6128,E10,DSC,IMP,33
M6129,E10,DSC,TRI,22
M6130,E10,LDS,TRI,25
M6131,E10,LDS,EXP,17
M6132,E10,LDS,TRX,20
M6133,E10,DSC,TRX,41
M6134,E10,LDS,EXP,16
M6135,E10,TSS,TRI,34
M6136,E10,LDS,EXP,29
M6137,E10,TSS,TRX,38
M6138,E10,LDS,IMP,18
M6139,E10,TSM,TRX,21
M6140,E10,LDS,TRI,8
M6141,E10,TSM,TRI,29
M6142,E10,TSM,EXP,35
M6143,E10,LDS,IMP,30
M6144,E10,LDS,EXP,32
M6145,E10,DSC,EXP,21
M6146,E10,RHL,TRI,10
M6147,E10,LDS,EXP,21
M6148,E10,DSC,TRX,24
M6149,E10,LDS,IMP,19
M6150,E10,LDS,TRI,9
M6151,E10,DSC,TRX,40
M6152,E10,LDS,TRI,26
M6153,E10,DSC,TRI,12
M6154,E10,RHL,TRI,25
M6155,E10,DSC,EXP,37
M6156,E10,LDS,EXP,1
M6157,E10,DSC,TRX,3
M6158,E10,DSC,IMP,18
M6159,E10,TSM,EXP,19
M6160,E10,TSM,IMP,22
M6161,E10,LDS,TRI,29
M6162,E10,LDS,EXP,12
M6163,E10,DSC,IMP,9
M6164,E10,LDS,TRI,41
M6165,E10,TSS,TRX,33
M6166,E10,RHL,IMP,18
M6167,E10,LDS,TRX,20
M6168,E10,DSC,IMP,2
M6169,E10,LDS,TRX,6
M6170,E10,LDS,TRX,7
M6171,E10,LDS,IMP,32
M6172,E10,TSM,TRX,42
M6173,E10,LDS,TRI,35
M6174,E10,DSC,TRX,12
M6175,E10,DSC,TRI,29
M6176,E10,DSC,EXP,9
M6177,E10,DSC,EXP,25
M6178,E10,DSC,EXP,4
M6179,E10,TSS,IMP,26
M6180,E10,LDS,TRI,9
M6181,E10,TSS,TRX,38
M6182,E10,RHL,IMP,20
M6183,E10,DSC,TRI,29
M6184,E10,LDS,TRI,37
M6185,E10,TSM,TRI,30
M6186,E10,LDS,IMP,30
M6187,E10,TSM,TRX,7
M6188,E10,LDS,TRI,28
M6189,E10,LDS,TRX,39
M6190,E10,DSC,TRI,6
M6191,E10,LDS,TRX,17
M6192,E10,LDS,EXP,2
M6193,E10,LDS,TRX,40
M6194,E10,DSC,TRX,34
M6195,E10,LDS,TRX,25
M6196,E10,LDS,TRX,23
M6197,E10,LDS,TRX,29
M6198,E10,LDS,IMP,36
M6199,E10,LDS,TRX,28
M6200,E10,RHL,EXP,11
M6201,E10,DSC,TRX,40
M6202,E10,TSS,IMP,32
M6203,E10,TSM,EXP,16
M6204,E10,DSC,EXP,38
M6205,E10,RHL,IMP,41
M6206,E10,RHL,TRI,39
M6207,E10,DSC,IMP,15
M6208,E10,LDS,EXP,34
M6209,E10,TSM,IMP,12
M6210,E10,DSC,TRX,41
M6211,E10,LDS,TRI,24
M6212,E10,LDS,EXP,35
M6213,E10,LDS,EXP,39
M6214,E10,DSC,TRX,8
M6215,E10,LDS,TRX,23
M6216,E10,DSC,IMP,12
M6217,E10,DSC,TRI,28
M6218,E10,DSC,TRI,2
M6219,E10,DSC,EXP,1
M6220,E10,DSC,IMP,39
M6221,E10,LDS,TRX,36
M6222,E10,LDS,TRI,4
M6223,E10,LDS,TRI,36
M6224,E10,LDS,TRI,22
M6225,E10,DSC,EXP,20
M6226,E10,LDS,TRI,10
M6227,E10,LDS,EXP,1
M6228,E10,TSM,EXP,23
M6229,E10,LDS,TRX,29
M6230,E10,DSC,TRX,23
M6231,E10,TSS,TRX,2
M6232,E10,LDS,TRX,8
M6233,E10,LDS,IMP,14
M6234,E10,DSC,TRI,14
M6235,E10,LDS,TRI,1
M6236,E10,LDS,IMP,26
M6237,E10,DSC,TRX,3
M6238,E10,TSS,TRX,6
M6239,E10,DSC,IMP,12
M6240,E10,DSC,IMP,9
M6241,E10,DSC,EXP,6
M6242,E10,DSC,TRX,31
M6243,E10,LDS,TRX,10
M6244,E10,DSC,IMP,39
M6245,E10,DSC,IMP,32
M6246,E10,RHL,TRI,1
M6247,E10,DSC,TRI,13
M6248,E10,LDS,TRX,32
M6249,E10,DSC,TRI,34
M6250,E10,TSM,TRI,4
M6251,E10,LDS,TRI,4
M6252,E10,TSM,IMP,12
M6253,E10,RHL,IMP,36
M6254,E10,TSM,TRX,15
M6255,E10,LDS,IMP,24
M6256,E10,TSS,TRI,4
M6257,E10,DSC,TRX,29
M6258,E10,DSC,TRX,27
M6259,E10,LDS,TRX,6
M6260,E10,TSM,TRI,34
M6261,E10,LDS,EXP,13
M6262,E10,DSC,IMP,12
M6263,E10,DSC,EXP,16
M6264,E10,TSS,TRI,4
M6265,E10,LDS,TRI,40
M6266,E10,LDS,IMP,9
M6267,E10,DSC,TRX,35
M6268,E10,LDS,IMP,7
M6269,E10,LDS,EXP,40
M6270,E10,LDS,EXP,37
M6271,E10,TSM,EXP,19
M6272,E10,TSM,EXP,11
M6273,E10,DSC,TRI,31
M6274,E10,DSC,EXP,14
M6275,E10,DSC,IMP,29
M6276,E10,DSC,TRX,27
M6277,E10,TSS,TRI,25
M6278,E10,DSC,EXP,14
M6279,E10,LDS,TRI,22
M6280,E10,LDS,TRX,13
M6281,E10,TSS,TRX,8
M6282,E10,TSS,TRI,40
M6283,E10,TSM,TRI,35
M6284,E10,DSC,EXP,35
M6285,E10,DSC,EXP,20
M6286,E10,LDS,EXP,4
M6287,E10,LDS,TRI,36
M6288,E10,LDS,TRX,11
M6289,E10,DSC,TRI,1
M6290,E10,LDS,IMP,17
M6291,E10,TSM,TRI,28
M6292,E10,LDS,EXP,4
M6293,E10,DSC,EXP,40
M6294,E10,TSS,EXP,10
M6295,E10,DSC,TRI,8
M6296,E10,DSC,TRI,23
M6297,E10,TSS,IMP,6
M6298,E10,TSM,TRX,4
M6299,E10,DSC,TRX,32
M6300,E10,LDS,TRX,7
M6301,E10,LDS,TRI,12
M6302,E10,DSC,TRX,29
M6303,E10,LDS,TRX,37
M6304,E10,DSC,TRX,26
M6305,E10,TSS,TRX,27
M6306,E10,RHL,EXP,18
M6307,E10,LDS,TRX,25
M6308,E10,LDS,IMP,12
M6309,E10,LDS,TRI,37
M6310,E10,TSS,TRX,19
M6311,E10,DSC,IMP,27
M6312,E10,LDS,TRI,39
M6313,E10,LDS,TRX,5
M6314,E10,TSM,TRI,23
M6315,E10,TSS,EXP,40
M6316,E10,LDS,TRI,39
M6317,E10,DSC,EXP,6
M6318,E10,LDS,TRI,37
M6319,E10,RHL,TRI,38
M6320,E10,LDS,TRI,22
M6321,E10,DSC,TRI,9
M6322,E10,RHL,EXP,18
M6323,E10,DSC,EXP,36
M6324,E10,DSC,IMP,14
M6325,E10,LDS,IMP,21
M6326,E10,DSC,EXP,3
M6327,E10,DSC,TRX,15
M6328,E10,TSM,EXP,21
M6329,E10,TSS,TRI,20
M6330,E10,RHL,TRX,21
M6331,E10,LDS,TRI,23
M6332,E10,RHL,TRX,26
M6333,E10,TSS,TRI,29
M6334,E10,LDS,TRX,17
M6335,E10,DSC,TRI,35
M6336,E10,LDS,IMP,8
M6337,E10,TSM,EXP,7
M6338,E10,LDS,IMP,41
M6339,E10,DSC,TRI,32
M6340,E10,DSC,IMP,19
M6341,E10,DSC,TRX,31
M6342,E10,LDS,TRX,31
M6343,E10,DSC,EXP,21
M6344,E10,LDS,TRX,30
M6345,E10,TSM,IMP,7
M6346,E10,TSM,TRI,19
M6347,E10,RHL,IMP,27
M6348,E10,RHL,IMP,22
M6349,E10,TSM,TRX,8
M6350,E10,LDS,EXP,25
M6351,E10,LDS,TRI,19
M6352,E10,DSC,IMP,5
M6353,E10,DSC,TRI,38
M6354,E10,DSC,TRI,9
M6355,E10,RHL,TRX,42
M6356,E10,DSC,EXP,26
M6357,E10,LDS,EXP,27
M6358,E10,TSM,EXP,38
M6359,E10,TSM,TRI,38
M6360,E10,LDS,TRX,17
M6361,E10,DSC,IMP,3
M6362,E10,DSC,TRX,10
M6363,E10,LDS,EXP,24
M6364,E10,RHL,TRI,22
M6365,E10,TSM,EXP,27
M6366,E10,TSM,IMP,11
M6367,E10,TSS,IMP,8
M6368,E10,DSC,IMP,19
M6369,E10,TSM,TRX,14
M6370,E10,LDS,IMP,30
M6371,E10,DSC,TRI,7
M6372,E10,LDS,TRI,28
M6373,E10,LDS,EXP,1
M6374,E10,DSC,TRX,10
M6375,E10,DSC,EXP,15
M6376,E10,RHL,TRI,3
M6377,E10,DSC,TRX,9
M6378,E10,TSS,EXP,39
M6379,E10,DSC,EXP,9
M6380,E10,TSM,IMP,4
M6381,E10,LDS,EXP,42
M6382,E10,LDS,EXP,27
M6383,E10,LDS,TRX,41
M6384,E10,LDS,TRI,21
M6385,E10,LDS,TRI,37
M6386,E10,DSC,TRX,1
M6387,E10,LDS,TRX,26
M6388,E10,LDS,TRI,10
M6389,E10,TSM,TRI,8
M6390,E10,RHL,IMP,40
M6391,E10,TSM,EXP,23
M6392,E10,DSC,IMP,26
M6393,E10,TSS,TRX,28
M6394,E10,DSC,IMP,17
M6395,E10,LDS,EXP,37
M6396,E10,DSC,TRX,40
M6397,E10,RHL,IMP,37
M6398,E10,RHL,TRI,25
M6399,E10,LDS,IMP,7
M6400,E10,DSC,TRX,3
M6401,E10,DSC,TRI,21
M6402,E10,DSC,EXP,38
M6403,E10,LDS,EXP,24
M6404,E10,LDS,TRI,21
M6405,E10,DSC,IMP,14
M6406,E10,LDS,EXP,37
M6407,E10,LDS,EXP,34
M6408,E10,DSC,TRX,12
M6409,E10,LDS,TRX,42
M6410,E10,DSC,TRX,35
M6411,E10,DSC,TRX,30
M6412,E10,RHL,TRX,11
M6413,E10,TSM,TRI,39
M6414,E10,LDS,TRX,18
M6415,E10,DSC,IMP,20
M6416,E10,RHL,EXP,30
M6417,E10,DSC,IMP,14
M6418,E10,DSC,IMP,5
M6419,E10,DSC,EXP,40
M6420,E10,RHL,TRX,5
M6421,E10,DSC,TRX,33
M6422,E10,TSS,TRX,36
M6423,E10,RHL,EXP,29
M6424,E10,LDS,TRI,33
M6425,E10,LDS,IMP,2
M6426,E10,DSC,TRI,37
M6427,E10,DSC,TRI,35
M6428,E10,LDS,TRX,4
M6429,E10,TSS,TRI,32
M6430,E10,RHL,IMP,5
M6431,E10,DSC,TRX,29
M6432,E10,LDS,TRX,11
M6433,E10,DSC,IMP,7
M6434,E10,LDS,EXP,11
M6435,E10,TSS,TRX,42
M6436,E10,TSM,TRX,35
M6437,E10,DSC,EXP,37
M6438,E10,LDS,EXP,30
M6439,E10,TSS,TRX,41
M6440,E10,DSC,EXP,34
M6441,E10,LDS,TRX,13
M6442,E10,DSC,TRX,15
M6443,E11,DSC,IMP,11
M6444,E11,LDS,EXP,2
M6445,E11,LDS,IMP,40
M6446,E11,RHL,TRI,17
M6447,E11,TSS,TRX,1
M6448,E11,DSC,IMP,22
M6449,E11,TSM,TRX,10
M6450,E11,RHL,IMP,5
M6451,E11,DSC,TRX,17
M6452,E11,TSM,TRI,29
M6453,E11,LDS,IMP,26
M6454,E11,DSC,EXP,23
M6455,E11,LDS,TRI,8
M6456,E11,DSC,IMP,31
M6457,E11,RHL,TRX,33
M6458,E11,LDS,EXP,19
M6459,E11,LDS,EXP,13
M6460,E11,LDS,TRI,27
M6461,E11,TSS,IMP,1
M6462,E11,DSC,TRX,39
M6463,E11,RHL,TRX,39
M6464,E11,DSC,TRX,26
M6465,E11,LDS,IMP,32
M6466,E11,LDS,IMP,19
M6467,E11,DSC,TRX,37
M6468,E11,RHL,IMP,38
M6469,E11,LDS,IMP,23
M6470,E11,DSC,EXP,14
M6471,E11,TSM,TRI,26
M6472,E11,LDS,IMP,14
M6473,E11,RHL,TRX,29
M6474,E11,LDS,EXP,28
M6475,E11,DSC,EXP,22
M6476,E11,LDS,TRI,24
M6477,E11,LDS,TRI,11
M6478,E11,DSC,TRX,28
M6479,E11,DSC,TRI,23
M6480,E11,DSC,TRI,32
M6481,E11,DSC,TRI,18
M6482,E11,DSC,TRX,5
M6483,E11,DSC,EXP,40
M6484,E11,DSC,IMP,22
M6485,E11,DSC,TRI,38
M6486,E11,DSC,TRI,23
M6487,E11,DSC,TRI,8
M6488,E11,TSM,TRI,20
M6489,E11,DSC,EXP,22
M6490,E11,TSS,EXP,8
M6491,E11,LDS,IMP,32
M6492,E11,DSC,IMP,8
M6493,E11,LDS,IMP,26
M6494,E11,DSC,TRI,34
M6495,E11,DSC,IMP,7
M6496,E11,LDS,IMP,2
M6497,E11,DSC,TRI,9
M6498,E11,TSM,TRI,5
M6499,E11,RHL,TRI,24
M6500,E11,DSC,IMP,38
M6501,E11,DSC,TRX,22
M6502,E11,DSC,IMP,23
M6503,E11,TSM,TRX,17
M6504,E11,TSS,EXP,33
M6505,E11,LDS,TRI,36
M6506,E11,DSC,EXP,27
M6507,E11,LDS,TRI,13
M6508,E11,DSC,IMP,21
M6509,E11,RHL,IMP,35
M6510,E11,LDS,EXP,42
M6511,E11,LDS,TRX,13
M6512,E11,DSC,TRI,22
M6513,E11,TSM,IMP,28
M6514,E11,RHL,TRX,34
M6515,E11,DSC,IMP,1
M6516,E11,LDS,TRX,37
M6517,E11,LDS,EXP,29
M6518,E11,RHL,EXP,10
M6519,E11,LDS,IMP,13
M6520,E11,DSC,IMP,33
M6521,E11,LDS,EXP,24
M6522,E11,LDS,IMP,14
M6523,E11,DSC,TRI,38
M6524,E11,DSC,IMP,27
M6525,E11,TSM,EXP,31
M6526,E11,TSS,IMP,26
M6527,E11,TSS,TRI,10
M6528,E11,LDS,IMP,42
M6529,E11,DSC,IMP,2
M6530,E11,LDS,TRI,41
M6531,E11,RHL,EXP,12
M6532,E11,DSC,IMP,10
M6533,E11,DSC,TRI,28
M6534,E11,DSC,TRX,11
M6535,E11,DSC,EXP,34
M6536,E11,TSM,TRX,17
M6537,E11,RHL,EXP,11
M6538,E11,LDS,EXP,7
M6539,E11,DSC,IMP,10
M6540,E11,DSC,TRI,8
M6541,E11,DSC,TRI,39
M6542,E11,TSS,TRI,37
M6543,E11,TSS,EXP,30
M6544,E11,LDS,EXP,42
M6545,E11,TSS,TRI,10
M6546,E11,DSC,TRI,24
M6547,E11,LDS,IMP,18
M6548,E11,DSC,EXP,8
M6549,E11,TSS,TRI,36
