ID_NUMBER,REL_NUM,CL_SUMMARY_TYPE,CTR_OPERATOR_BIC,CRANE_ID,NO_OF_MOVES,MOVE_DESCRIPTION,TYPE_OF_MOVE,EQ_TYPE,CONTAINER_SIZE,EMPTY_FULL,DEEP_SHORT_SEA,TRANSHIPMENT_FLAG,FK_TERMINAL_CALL,FK_TDR_REL
67,1,O,YML,,71,LOAD_FUL_40,LOAD,CN,40,FUL,,,67,1
67,1,O,YML,,74,DISC_FUL_20,DISC,CN,20,FUL,,,67,1
67,1,O,YML,,16,RDR_MT_45,RDR,CN,45,MT,D,,67,1
67,1,O,YML,,9,RSOB_FUL_20,RSOB,CN,20,FUL,D,,67,1
67,1,O,YML,,7,TSM_FUL_20,TSM,CN,20,FUL,S,Y,67,1
67,1,O,HMM,,106,LOAD_MT_20,LOAD,CN,20,MT,D,,67,1
67,1,O,HMM,,112,DISC_FUL_45,DISC,CN,45,FUL,,,67,1
67,1,O,HMM,,24,RDR_FUL_40,RDR,CN,40,FUL,D,,67,1
67,1,O,HMM,,13,RSOB_MT_20,RSOB,CN,20,MT,D,,67,1
67,1,O,HMM,,11,TSM_FUL_40,TSM,CN,40,FUL,,Y,67,1
67,1,O,HLC,,213,LOAD_MT_20,LOAD,CN,20,MT,D,,67,1
67,1,O,HLC,,223,DISC_FUL_20,DISC,CN,20,FUL,S,,67,1
67,1,O,HLC,,48,RDR_FUL_20,RDR,CN,20,FUL,S,,67,1
67,1,O,HLC,,27,RSOB_FUL_45,RSOB,CN,45,FUL,D,,67,1
67,1,O,HLC,,21,TSM_MT_45,TSM,CN,45,MT,,Y,67,1
67,1,V,,,76,TTL_HCV,,HCV,,,,,67,1
67,1,C,,Q01,729,TTL_MOVES,,,,,,,67,1
67,1,C,,Q02,729,TTL_MOVES,,,,,,,67,1
67,1,C,,Q03,728,TTL_MOVES,,,,,,,67,1
67,1,C,,Q04,729,TTL_MOVES,,,,,,,67,1
68,1,O,MSK,,1152,LOAD_MT_45,LOAD,CN,45,MT,,,68,1
68,1,O,MSK,,1209,DISC_FUL_40,DISC,CN,40,FUL,D,,68,1
68,1,O,MSK,,259,RDR_FUL_20,RDR,CN,20,FUL,S,,68,1
68,1,O,MSK,,144,RSOB_MT_20,RSOB,CN,20,MT,D,,68,1
68,1,O,MSK,,115,TSM_FUL_45,TSM,CN,45,FUL,,Y,68,1
68,1,O,OOL,,576,LOAD_FUL_20,LOAD,CN,20,FUL,,,68,1
68,1,O,OOL,,605,DISC_FUL_40,DISC,CN,40,FUL,D,,68,1
68,1,O,OOL,,130,RDR_FUL_45,RDR,CN,45,FUL,S,,68,1
68,1,O,OOL,,72,RSOB_MT_20,RSOB,CN,20,MT,D,,68,1
68,1,O,OOL,,57,TSM_FUL_20,TSM,CN,20,FUL,S,Y,68,1
68,1,O,HMM,,345,LOAD_FUL_40,LOAD,CN,40,FUL,D,,68,1
68,1,O,HMM,,362,DISC_FUL_40,DISC,CN,40,FUL,,Y,68,1
68,1,O,HMM,,78,RDR_FUL_20,RDR,CN,20,FUL,S,,68,1
68,1,O,HMM,,43,RSOB_FUL_45,RSOB,CN,45,FUL,,,68,1
68,1,O,HMM,,35,TSM_FUL_20,TSM,CN,20,FUL,S,Y,68,1
68,1,O,MSC,,1036,LOAD_MT_45,LOAD,CN,45,MT,D,,68,1
68,1,O,MSC,,1088,DISC_FUL_40,DISC,CN,40,FUL,S,,68,1
68,1,O,MSC,,233,RDR_MT_45,RDR,CN,45,MT,S,,68,1
68,1,O,MSC,,130,RSOB_MT_45,RSOB,CN,45,MT,,,68,1
68,1,O,MSC,,103,TSM_FUL_40,TSM,CN,40,FUL,S,Y,68,1
68,1,V,,,170,TTL_HCV,,HCV,,,,,68,1
68,1,C,,Q01,993,TTL_MOVES,,,,,,,68,1
68,1,C,,Q02,993,TTL_MOVES,,,,,,,68,1
68,1,C,,Q03,992,TTL_MOVES,,,,,,,68,1
68,1,C,,Q04,992,TTL_MOVES,,,,,,,68,1
68,1,C,,Q05,993,TTL_MOVES,,,,,,,68,1
68,1,C,,Q06,993,TTL_MOVES,,,,,,,68,1
68,1,C,,Q07,993,TTL_MOVES,,,,,,,68,1
68,1,C,,Q08,993,TTL_MOVES,,,,,,,68,1
69,1,O,HMM,,298,LOAD_FUL_20,LOAD,CN,20,FUL,,,69,1
69,1,O,HMM,,313,DISC_FUL_45,DISC,CN,45,FUL,D,,69,1
69,1,O,HMM,,67,RDR_MT_40,RDR,CN,40,MT,S,,69,1
69,1,O,HMM,,37,RSOB_MT_45,RSOB,CN,45,MT,S,,69,1
69,1,O,HMM,,30,TSM_FUL_20,TSM,CN,20,FUL,S,Y,69,1
69,1,O,HLC,,596,LOAD_FUL_20,LOAD,CN,20,FUL,S,,69,1
69,1,O,HLC,,625,DISC_FUL_20,DISC,CN,20,FUL,,Y,69,1
69,1,O,HLC,,134,RDR_FUL_40,RDR,CN,40,FUL,S,,69,1
69,1,O,HLC,,74,RSOB_MT_45,RSOB,CN,45,MT,,,69,1
69,1,O,HLC,,60,TSM_FUL_20,TSM,CN,20,FUL,S,Y,69,1
69,1,O,CMA,,149,LOAD_FUL_20,LOAD,CN,20,FUL,D,Y,69,1
69,1,O,CMA,,157,DISC_FUL_45,DISC,CN,45,FUL,,,69,1
69,1,O,CMA,,34,RDR_FUL_40,RDR,CN,40,FUL,S,,69,1
69,1,O,CMA,,19,RSOB_FUL_45,RSOB,CN,45,FUL,D,,69,1
69,1,O,CMA,,14,TSM_FUL_45,TSM,CN,45,FUL,S,Y,69,1
69,1,O,YML,,198,LOAD_FUL_45,LOAD,CN,45,FUL,S,,69,1
69,1,O,YML,,208,DISC_MT_40,DISC,CN,40,MT,D,,69,1
69,1,O,YML,,45,RDR_FUL_20,RDR,CN,20,FUL,D,,69,1
69,1,O,YML,,25,RSOB_FUL_20,RSOB,CN,20,FUL,S,,69,1
69,1,O,YML,,20,TSM_MT_40,TSM,CN,40,MT,S,Y,69,1
69,1,O,OOL,,496,LOAD_FUL_20,LOAD,CN,20,FUL,,,69,1
69,1,O,OOL,,521,DISC_MT_20,DISC,CN,20,MT,D,,69,1
69,1,O,OOL,,112,RDR_FUL_20,RDR,CN,20,FUL,D,,69,1
69,1,O,OOL,,62,RSOB_FUL_45,RSOB,CN,45,FUL,S,,69,1
69,1,O,OOL,,49,TSM_FUL_40,TSM,CN,40,FUL,D,Y,69,1
69,1,O,MSC,,893,LOAD_FUL_45,LOAD,CN,45,FUL,,,69,1
69,1,O,MSC,,938,DISC_FUL_40,DISC,CN,40,FUL,S,,69,1
69,1,O,MSC,,201,RDR_FUL_40,RDR,CN,40,FUL,,,69,1
69,1,O,MSC,,112,RSOB_FUL_40,RSOB,CN,40,FUL,D,,69,1
69,1,O,MSC,,89,TSM_MT_45,TSM,CN,45,MT,D,Y,69,1
69,1,V,,,206,TTL_HCV,,HCV,,,,,69,1
69,1,C,,Q01,753,TTL_MOVES,,,,,,,69,1
69,1,C,,Q02,753,TTL_MOVES,,,,,,,69,1
69,1,C,,Q03,754,TTL_MOVES,,,,,,,69,1
69,1,C,,Q04,753,TTL_MOVES,,,,,,,69,1
69,1,C,,Q05,754,TTL_MOVES,,,,,,,69,1
69,1,C,,Q06,753,TTL_MOVES,,,,,,,69,1
69,1,C,,Q07,754,TTL_MOVES,,,,,,,69,1
69,1,C,,Q08,754,TTL_MOVES,,,,,,,69,1
69,1,C,,Q09,754,TTL_MOVES,,,,,,,69,1
70,1,O,OOL,,770,LOAD_FUL_20,LOAD,CN,20,FUL,D,,70,1
70,1,O,OOL,,808,DISC_FUL_45,DISC,CN,45,FUL,S,,70,1
70,1,O,OOL,,173,RDR_MT_45,RDR,CN,45,MT,,,70,1
70,1,O,OOL,,96,RSOB_FUL_20,RSOB,CN,20,FUL,,,70,1
70,1,O,OOL,,77,TSM_FUL_40,TSM,CN,40,FUL,D,Y,70,1
70,1,O,EMC,,770,LOAD_FUL_45,LOAD,CN,45,FUL,D,,70,1
70,1,O,EMC,,808,DISC_FUL_20,DISC,CN,20,FUL,S,,70,1
70,1,O,EMC,,173,RDR_FUL_20,RDR,CN,20,FUL,,,70,1
70,1,O,EMC,,96,RSOB_FUL_45,RSOB,CN,45,FUL,D,,70,1
70,1,O,EMC,,77,TSM_FUL_45,TSM,CN,45,FUL,S,Y,70,1
70,1,O,HLC,,924,LOAD_FUL_45,LOAD,CN,45,FUL,S,,70,1
70,1,O,HLC,,970,DISC_FUL_40,DISC,CN,40,FUL,,,70,1
70,1,O,HLC,,208,RDR_FUL_40,RDR,CN,40,FUL,,,70,1
70,1,O,HLC,,115,RSOB_MT_45,RSOB,CN,45,MT,S,,70,1
70,1,O,HLC,,92,TSM_FUL_20,TSM,CN,20,FUL,S,Y,70,1
70,1,O,ONE,,924,LOAD_FUL_40,LOAD,CN,40,FUL,,,70,1
70,1,O,ONE,,970,DISC_FUL_40,DISC,CN,40,FUL,,Y,70,1
70,1,O,ONE,,208,RDR_FUL_40,RDR,CN,40,FUL,S,,70,1
70,1,O,ONE,,115,RSOB_FUL_20,RSOB,CN,20,FUL,,,70,1
70,1,O,ONE,,92,TSM_FUL_40,TSM,CN,40,FUL,,Y,70,1
70,1,O,YML,,308,LOAD_MT_45,LOAD,CN,45,MT,D,,70,1
70,1,O,YML,,323,DISC_FUL_20,DISC,CN,20,FUL,,,70,1
70,1,O,YML,,69,RDR_FUL_45,RDR,CN,45,FUL,S,,70,1
70,1,O,YML,,38,RSOB_FUL_45,RSOB,CN,45,FUL,,,70,1
70,1,O,YML,,31,TSM_FUL_40,TSM,CN,40,FUL,,Y,70,1
70,1,V,,,401,TTL_HCV,,HCV,,,,,70,1
70,1,C,,Q01,1070,TTL_MOVES,,,,,,,70,1
70,1,C,,Q02,1071,TTL_MOVES,,,,,,,70,1
70,1,C,,Q03,1071,TTL_MOVES,,,,,,,70,1
70,1,C,,Q04,1070,TTL_MOVES,,,,,,,70,1
70,1,C,,Q05,1070,TTL_MOVES,,,,,,,70,1
70,1,C,,Q06,1071,TTL_MOVES,,,,,,,70,1
70,1,C,,Q07,1071,TTL_MOVES,,,,,,,70,1
70,1,C,,Q08,1071,TTL_MOVES,,,,,,,70,1
70,1,C,,Q09,1071,TTL_MOVES,,,,,,,70,1
71,1,O,MSC,,479,LOAD_FUL_45,LOAD,CN,45,FUL,D,,71,1
71,1,O,MSC,,503,DISC_FUL_45,DISC,CN,45,FUL,,,71,1
71,1,O,MSC,,108,RDR_FUL_20,RDR,CN,20,FUL,,,71,1
71,1,O,MSC,,60,RSOB_FUL_40,RSOB,CN,40,FUL,D,,71,1
71,1,O,MSC,,47,TSM_FUL_40,TSM,CN,40,FUL,,Y,71,1
71,1,O,ONE,,319,LOAD_FUL_20,LOAD,CN,20,FUL,D,,71,1
71,1,O,ONE,,335,DISC_FUL_20,DISC,CN,20,FUL,S,,71,1
71,1,O,ONE,,72,RDR_FUL_45,RDR,CN,45,FUL,,,71,1
71,1,O,ONE,,40,RSOB_FUL_45,RSOB,CN,45,FUL,D,,71,1
71,1,O,ONE,,32,TSM_MT_20,TSM,CN,20,MT,,Y,71,1
71,1,O,OOL,,266,LOAD_FUL_40,LOAD,CN,40,FUL,S,Y,71,1
71,1,O,OOL,,279,DISC_FUL_40,DISC,CN,40,FUL,D,,71,1
71,1,O,OOL,,60,RDR_FUL_20,RDR,CN,20,FUL,,,71,1
71,1,O,OOL,,33,RSOB_FUL_40,RSOB,CN,40,FUL,D,,71,1
71,1,O,OOL,,27,TSM_FUL_40,TSM,CN,40,FUL,D,Y,71,1
71,1,O,EMC,,266,LOAD_FUL_45,LOAD,CN,45,FUL,S,,71,1
71,1,O,EMC,,279,DISC_FUL_45,DISC,CN,45,FUL,S,,71,1
71,1,O,EMC,,60,RDR_FUL_40,RDR,CN,40,FUL,S,,71,1
71,1,O,EMC,,33,RSOB_MT_20,RSOB,CN,20,MT,,,71,1
71,1,O,EMC,,26,TSM_FUL_40,TSM,CN,40,FUL,D,Y,71,1
71,1,V,,,150,TTL_HCV,,HCV,,,,,71,1
71,1,C,,Q01,1158,TTL_MOVES,,,,,,,71,1
71,1,C,,Q02,1158,TTL_MOVES,,,,,,,71,1
71,1,C,,Q03,1158,TTL_MOVES,,,,,,,71,1
72,1,O,CMA,,46,LOAD_FUL_40,LOAD,CN,40,FUL,S,,72,1
72,1,O,CMA,,49,DISC_FUL_45,DISC,CN,45,FUL,D,,72,1
72,1,O,CMA,,10,RDR_FUL_20,RDR,CN,20,FUL,D,,72,1
72,1,O,CMA,,6,RSOB_FUL_20,RSOB,CN,20,FUL,S,,72,1
72,1,O,CMA,,5,TSM_FUL_20,TSM,CN,20,FUL,S,Y,72,1
72,1,O,YML,,62,LOAD_MT_20,LOAD,CN,20,MT,S,,72,1
72,1,O,YML,,65,DISC_MT_20,DISC,CN,20,MT,S,,72,1
72,1,O,YML,,14,RDR_FUL_40,RDR,CN,40,FUL,S,,72,1
72,1,O,YML,,8,RSOB_FUL_45,RSOB,CN,45,FUL,,,72,1
72,1,O,YML,,6,TSM_MT_40,TSM,CN,40,MT,D,Y,72,1
72,1,O,MSC,,278,LOAD_FUL_20,LOAD,CN,20,FUL,,Y,72,1
72,1,O,MSC,,292,DISC_FUL_20,DISC,CN,20,FUL,,,72,1
72,1,O,MSC,,63,RDR_MT_40,RDR,CN,40,MT,D,,72,1
72,1,O,MSC,,35,RSOB_MT_40,RSOB,CN,40,MT,,,72,1
72,1,O,MSC,,27,TSM_FUL_20,TSM,CN,20,FUL,D,Y,72,1
72,1,O,OOL,,154,LOAD_MT_40,LOAD,CN,40,MT,S,,72,1
72,1,O,OOL,,162,DISC_FUL_45,DISC,CN,45,FUL,S,,72,1
72,1,O,OOL,,35,RDR_FUL_40,RDR,CN,40,FUL,S,,72,1
72,1,O,OOL,,19,RSOB_FUL_20,RSOB,CN,20,FUL,,,72,1
72,1,O,OOL,,15,TSM_MT_45,TSM,CN,45,MT,S,Y,72,1
72,1,O,OOL,,1,MCR_FUL_40,MCR,CN,40,FUL,D,,72,1
72,1,O,WHL,,77,LOAD_FUL_20,LOAD,CN,20,FUL,,,72,1
72,1,O,WHL,,81,DISC_FUL_40,DISC,CN,40,FUL,,,72,1
72,1,O,WHL,,17,RDR_FUL_20,RDR,CN,20,FUL,,,72,1
72,1,O,WHL,,10,RSOB_FUL_45,RSOB,CN,45,FUL,S,,72,1
72,1,O,WHL,,8,TSM_FUL_45,TSM,CN,45,FUL,,Y,72,1
72,1,O,ONE,,185,LOAD_FUL_20,LOAD,CN,20,FUL,,,72,1
72,1,O,ONE,,194,DISC_FUL_20,DISC,CN,20,FUL,S,,72,1
72,1,O,ONE,,42,RDR_MT_40,RDR,CN,40,MT,S,,72,1
72,1,O,ONE,,23,RSOB_FUL_45,RSOB,CN,45,FUL,D,,72,1
72,1,O,ONE,,19,TSM_FUL_20,TSM,CN,20,FUL,D,Y,72,1
72,1,V,,,79,TTL_HCV,,HCV,,,,,72,1
72,1,C,,Q01,1043,TTL_MOVES,,,,,,,72,1
72,1,C,,Q02,1044,TTL_MOVES,,,,,,,72,1
73,1,O,YML,,324,LOAD_FUL_20,LOAD,CN,20,FUL,S,,73,1
73,1,O,YML,,341,DISC_FUL_40,DISC,CN,40,FUL,,,73,1
73,1,O,YML,,73,RDR_FUL_20,RDR,CN,20,FUL,S,,73,1
73,1,O,YML,,41,RSOB_FUL_20,RSOB,CN,20,FUL,,,73,1
73,1,O,YML,,32,TSM_FUL_40,TSM,CN,40,FUL,S,Y,73,1
73,1,O,EMC,,811,LOAD_MT_20,LOAD,CN,20,MT,,,73,1
73,1,O,EMC,,851,DISC_FUL_45,DISC,CN,45,FUL,S,,73,1
73,1,O,EMC,,182,RDR_FUL_45,RDR,CN,45,FUL,S,,73,1
73,1,O,EMC,,101,RSOB_FUL_45,RSOB,CN,45,FUL,,,73,1
73,1,O,EMC,,81,TSM_MT_20,TSM,CN,20,MT,D,Y,73,1
73,1,O,EMC,,1,MCR_FUL_20,MCR,CN,20,FUL,S,,73,1
73,1,O,HMM,,486,LOAD_FUL_20,LOAD,CN,20,FUL,,,73,1
73,1,O,HMM,,511,DISC_FUL_40,DISC,CN,40,FUL,D,,73,1
73,1,O,HMM,,109,RDR_FUL_40,RDR,CN,40,FUL,S,,73,1
73,1,O,HMM,,61,RSOB_FUL_40,RSOB,CN,40,FUL,,,73,1
73,1,O,HMM,,49,TSM_FUL_45,TSM,CN,45,FUL,S,Y,73,1
73,1,O,MSC,,1459,LOAD_MT_45,LOAD,CN,45,MT,D,Y,73,1
73,1,O,MSC,,1532,DISC_FUL_20,DISC,CN,20,FUL,,,73,1
73,1,O,MSC,,328,RDR_FUL_45,RDR,CN,45,FUL,,,73,1
73,1,O,MSC,,182,RSOB_FUL_40,RSOB,CN,40,FUL,D,,73,1
73,1,O,MSC,,146,TSM_MT_45,TSM,CN,45,MT,S,Y,73,1
73,1,O,MSC,,1,MCR_FUL_40,MCR,CN,40,FUL,D,,73,1
73,1,O,CMA,,243,LOAD_MT_45,LOAD,CN,45,MT,,,73,1
73,1,O,CMA,,255,DISC_FUL_45,DISC,CN,45,FUL,,,73,1
73,1,O,CMA,,55,RDR_FUL_40,RDR,CN,40,FUL,,,73,1
73,1,O,CMA,,30,RSOB_FUL_40,RSOB,CN,40,FUL,S,,73,1
73,1,O,CMA,,24,TSM_FUL_20,TSM,CN,20,FUL,,Y,73,1
73,1,O,CMA,,1,MCR_FUL_20,MCR,CN,20,FUL,,,73,1
73,1,O,OOL,,810,LOAD_FUL_45,LOAD,CN,45,FUL,D,,73,1
73,1,O,OOL,,851,DISC_FUL_40,DISC,CN,40,FUL,S,,73,1
73,1,O,OOL,,182,RDR_FUL_45,RDR,CN,45,FUL,,,73,1
73,1,O,OOL,,101,RSOB_FUL_45,RSOB,CN,45,FUL,D,,73,1
73,1,O,OOL,,81,TSM_FUL_20,TSM,CN,20,FUL,,Y,73,1
73,1,O,OOL,,1,MCR_FUL_45,MCR,CN,45,FUL,,,73,1
73,1,V,,,115,TTL_HCV,,HCV,,,,,73,1
73,1,C,,Q01,1493,TTL_MOVES,,,,,,,73,1
73,1,C,,Q02,1493,TTL_MOVES,,,,,,,73,1
73,1,C,,Q03,1493,TTL_MOVES,,,,,,,73,1
73,1,C,,Q04,1493,TTL_MOVES,,,,,,,73,1
73,1,C,,Q05,1493,TTL_MOVES,,,,,,,73,1
73,1,C,,Q06,1493,TTL_MOVES,,,,,,,73,1
73,1,C,,Q07,1493,TTL_MOVES,,,,,,,73,1
74,1,O,OOL,,556,LOAD_FUL_20,LOAD,CN,20,FUL,,,74,1
74,1,O,OOL,,583,DISC_FUL_20,DISC,CN,20,FUL,,,74,1
74,1,O,OOL,,125,RDR_MT_20,RDR,CN,20,MT,,,74,1
74,1,O,OOL,,69,RSOB_FUL_40,RSOB,CN,40,FUL,S,,74,1
74,1,O,OOL,,56,TSM_FUL_40,TSM,CN,40,FUL,S,Y,74,1
74,1,O,HLC,,667,LOAD_MT_40,LOAD,CN,40,MT,D,,74,1
74,1,O,HLC,,700,DISC_FUL_45,DISC,CN,45,FUL,S,,74,1
74,1,O,HLC,,150,RDR_FUL_45,RDR,CN,45,FUL,D,,74,1
74,1,O,HLC,,83,RSOB_FUL_45,RSOB,CN,45,FUL,D,,74,1
74,1,O,HLC,,67,TSM_MT_40,TSM,CN,40,MT,,Y,74,1
74,1,O,YML,,222,LOAD_FUL_20,LOAD,CN,20,FUL,D,,74,1
74,1,O,YML,,233,DISC_FUL_45,DISC,CN,45,FUL,,,74,1
74,1,O,YML,,50,RDR_MT_40,RDR,CN,40,MT,,,74,1
74,1,O,YML,,28,RSOB_FUL_40,RSOB,CN,40,FUL,D,,74,1
74,1,O,YML,,22,TSM_FUL_40,TSM,CN,40,FUL,,Y,74,1
74,1,V,,,39,TTL_HCV,,HCV,,,,,74,1
74,1,C,,Q01,913,TTL_MOVES,,,,,,,74,1
74,1,C,,Q02,912,TTL_MOVES,,,,,,,74,1
74,1,C,,Q03,913,TTL_MOVES,,,,,,,74,1
74,1,C,,Q04,912,TTL_MOVES,,,,,,,74,1
75,1,O,YML,,218,LOAD_MT_45,LOAD,CN,45,MT,S,Y,75,1
75,1,O,YML,,229,DISC_FUL_40,DISC,CN,40,FUL,S,,75,1
75,1,O,YML,,49,RDR_FUL_40,RDR,CN,40,FUL,D,,75,1
75,1,O,YML,,27,RSOB_MT_20,RSOB,CN,20,MT,,,75,1
75,1,O,YML,,22,TSM_MT_20,TSM,CN,20,MT,S,Y,75,1
75,1,O,OOL,,545,LOAD_MT_20,LOAD,CN,20,MT,D,,75,1
75,1,O,OOL,,572,DISC_FUL_45,DISC,CN,45,FUL,,,75,1
75,1,O,OOL,,123,RDR_MT_40,RDR,CN,40,MT,,,75,1
75,1,O,OOL,,68,RSOB_FUL_20,RSOB,CN,20,FUL,D,,75,1
75,1,O,OOL,,54,TSM_FUL_20,TSM,CN,20,FUL,D,Y,75,1
75,1,O,HLC,,653,LOAD_FUL_45,LOAD,CN,45,FUL,S,,75,1
75,1,O,HLC,,686,DISC_MT_40,DISC,CN,40,MT,,,75,1
75,1,O,HLC,,147,RDR_FUL_45,RDR,CN,45,FUL,S,,75,1
75,1,O,HLC,,82,RSOB_FUL_20,RSOB,CN,20,FUL,S,,75,1
75,1,O,HLC,,65,TSM_FUL_40,TSM,CN,40,FUL,S,Y,75,1
75,1,V,,,59,TTL_HCV,,HCV,,,,,75,1
75,1,C,,Q01,1200,TTL_MOVES,,,,,,,75,1
75,1,C,,Q02,1199,TTL_MOVES,,,,,,,75,1
75,1,C,,Q03,1200,TTL_MOVES,,,,,,,75,1
76,1,O,HLC,,285,LOAD_FUL_20,LOAD,CN,20,FUL,D,,76,1
76,1,O,HLC,,299,DISC_FUL_45,DISC,CN,45,FUL,,,76,1
76,1,O,HLC,,64,RDR_FUL_40,RDR,CN,40,FUL,D,,76,1
76,1,O,HLC,,36,RSOB_FUL_20,RSOB,CN,20,FUL,D,,76,1
76,1,O,HLC,,29,TSM_FUL_40,TSM,CN,40,FUL,D,Y,76,1
76,1,O,CMA,,71,LOAD_FUL_40,LOAD,CN,40,FUL,D,,76,1
76,1,O,CMA,,75,DISC_FUL_45,DISC,CN,45,FUL,,,76,1
76,1,O,CMA,,16,RDR_FUL_40,RDR,CN,40,FUL,D,,76,1
76,1,O,CMA,,9,RSOB_MT_20,RSOB,CN,20,MT,S,,76,1
76,1,O,CMA,,7,TSM_FUL_40,TSM,CN,40,FUL,S,Y,76,1
76,1,O,EMC,,237,LOAD_FUL_20,LOAD,CN,20,FUL,,,76,1
76,1,O,EMC,,249,DISC_MT_40,DISC,CN,40,MT,S,,76,1
76,1,O,EMC,,53,RDR_MT_20,RDR,CN,20,MT,,,76,1
76,1,O,EMC,,30,RSOB_FUL_20,RSOB,CN,20,FUL,D,,76,1
76,1,O,EMC,,24,TSM_FUL_40,TSM,CN,40,FUL,S,Y,76,1
76,1,O,ONE,,285,LOAD_FUL_45,LOAD,CN,45,FUL,S,,76,1
76,1,O,ONE,,299,DISC_FUL_20,DISC,CN,20,FUL,,,76,1
76,1,O,ONE,,64,RDR_MT_20,RDR,CN,20,MT,,,76,1
76,1,O,ONE,,36,RSOB_FUL_40,RSOB,CN,40,FUL,S,,76,1
76,1,O,ONE,,28,TSM_FUL_20,TSM,CN,20,FUL,D,Y,76,1
76,1,O,MSC,,427,LOAD_FUL_45,LOAD,CN,45,FUL,,,76,1
76,1,O,MSC,,449,DISC_MT_45,DISC,CN,45,MT,,,76,1
76,1,O,MSC,,96,RDR_MT_45,RDR,CN,45,MT,S,,76,1
76,1,O,MSC,,53,RSOB_FUL_40,RSOB,CN,40,FUL,S,,76,1
76,1,O,MSC,,43,TSM_FUL_45,TSM,CN,45,FUL,S,Y,76,1
76,1,V,,,158,TTL_HCV,,HCV,,,,,76,1
76,1,C,,Q01,1141,TTL_MOVES,,,,,,,76,1
76,1,C,,Q02,1141,TTL_MOVES,,,,,,,76,1
76,1,C,,Q03,1140,TTL_MOVES,,,,,,,76,1
77,1,O,EMC,,309,LOAD_MT_40,LOAD,CN,40,MT,,,77,1
77,1,O,EMC,,324,DISC_MT_40,DISC,CN,40,MT,D,,77,1
77,1,O,EMC,,69,RDR_FUL_40,RDR,CN,40,FUL,,,77,1
77,1,O,EMC,,39,RSOB_MT_45,RSOB,CN,45,MT,S,,77,1
77,1,O,EMC,,31,TSM_FUL_20,TSM,CN,20,FUL,S,Y,77,1
77,1,O,MSC,,555,LOAD_MT_45,LOAD,CN,45,MT,,,77,1
77,1,O,MSC,,583,DISC_FUL_40,DISC,CN,40,FUL,S,,77,1
77,1,O,MSC,,125,RDR_MT_45,RDR,CN,45,MT,D,,77,1
77,1,O,MSC,,69,RSOB_FUL_40,RSOB,CN,40,FUL,S,,77,1
77,1,O,MSC,,56,TSM_MT_40,TSM,CN,40,MT,D,Y,77,1
77,1,O,MSK,,617,LOAD_MT_20,LOAD,CN,20,MT,D,,77,1
77,1,O,MSK,,648,DISC_FUL_45,DISC,CN,45,FUL,,,77,1
77,1,O,MSK,,139,RDR_FUL_45,RDR,CN,45,FUL,S,,77,1
77,1,O,MSK,,77,RSOB_FUL_45,RSOB,CN,45,FUL,D,,77,1
77,1,O,MSK,,61,TSM_MT_40,TSM,CN,40,MT,,Y,77,1
77,1,O,ONE,,370,LOAD_FUL_20,LOAD,CN,20,FUL,S,,77,1
77,1,O,ONE,,388,DISC_FUL_20,DISC,CN,20,FUL,S,Y,77,1
77,1,O,ONE,,83,RDR_FUL_20,RDR,CN,20,FUL,D,,77,1
77,1,O,ONE,,46,RSOB_FUL_20,RSOB,CN,20,FUL,D,,77,1
77,1,O,ONE,,37,TSM_FUL_40,TSM,CN,40,FUL,S,Y,77,1
77,1,O,ONE,,1,MCR_FUL_45,MCR,CN,45,FUL,S,,77,1
77,1,V,,,186,TTL_HCV,,HCV,,,,,77,1
77,1,C,,Q01,1604,TTL_MOVES,,,,,,,77,1
77,1,C,,Q02,1604,TTL_MOVES,,,,,,,77,1
77,1,C,,Q03,1605,TTL_MOVES,,,,,,,77,1
78,1,O,WHL,,139,LOAD_FUL_40,LOAD,CN,40,FUL,D,,78,1
78,1,O,WHL,,146,DISC_FUL_45,DISC,CN,45,FUL,,,78,1
78,1,O,WHL,,31,RDR_FUL_45,RDR,CN,45,FUL,D,,78,1
78,1,O,WHL,,17,RSOB_FUL_20,RSOB,CN,20,FUL,S,,78,1
78,1,O,WHL,,14,TSM_FUL_20,TSM,CN,20,FUL,,Y,78,1
78,1,O,WHL,,1,MCR_FUL_20,MCR,CN,20,FUL,D,,78,1
78,1,O,EMC,,278,LOAD_FUL_45,LOAD,CN,45,FUL,D,,78,1
78,1,O,EMC,,292,DISC_FUL_20,DISC,CN,20,FUL,D,,78,1
78,1,O,EMC,,63,RDR_MT_45,RDR,CN,45,MT,,,78,1
78,1,O,EMC,,35,RSOB_FUL_20,RSOB,CN,20,FUL,S,,78,1
78,1,O,EMC,,27,TSM_FUL_40,TSM,CN,40,FUL,S,Y,78,1
78,1,O,CMA,,84,LOAD_FUL_20,LOAD,CN,20,FUL,,,78,1
78,1,O,CMA,,88,DISC_FUL_40,DISC,CN,40,FUL,,,78,1
78,1,O,CMA,,19,RDR_FUL_20,RDR,CN,20,FUL,,,78,1
78,1,O,CMA,,10,RSOB_FUL_45,RSOB,CN,45,FUL,D,,78,1
78,1,O,CMA,,8,TSM_FUL_45,TSM,CN,45,FUL,D,Y,78,1
78,1,O,YML,,111,LOAD_FUL_45,LOAD,CN,45,FUL,S,,78,1
78,1,O,YML,,116,DISC_FUL_40,DISC,CN,40,FUL,,,78,1
78,1,O,YML,,25,RDR_MT_45,RDR,CN,45,MT,S,,78,1
